1	0.120567375886525	0	0.0914634146341463	0.0989583333333334	0.108571428571429	0.392712550607287	0	0.118421052631579	0.141732283464567	0.0275229357798166	0.123711340206186	0.186666666666667	0.12	0.111111111111111	0.0797872340425532	0.138775510204082	0.277777777777778	0.125	0.0948905109489051	0.13716814159292	0.0186915887850467	0.463541666666667	0.15979381443299	0.452380952380952	0.108571428571429	0.169230769230769	0.185654008438819	0.103174603174603	0.244897959183674	0	0.105263157894737	0.12	0.361233480176211	0.133689839572192
0.120567375886525	1	0	0.309278350515464	0.30327868852459	0.448979591836735	0.145098039215686	0	0.301282051282051	0.309859154929577	0	0.371900826446281	0.26	0.454545454545455	0.4375	0.372727272727273	0.275280898876405	0.324786324786325	0.308219178082192	0.195121951219512	0.305732484076433	0.0555555555555556	0.205263157894737	0.310606060606061	0.216346153846154	0.463917525773196	0.234567901234568	0.293785310734463	0.380952380952381	0.31	0	0.427083333333333	0.290322580645161	0.195348837209302	0.322314049586777
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0914634146341463	0.309278350515464	0	1	0.258741258741259	0.263565891472868	0.208494208494209	0	0.309941520467836	0.295454545454545	0	0.280821917808219	0.4	0.447368421052632	0.251968503937008	0.535714285714286	0.370165745856354	0.189189189189189	0.292682926829268	0.352272727272727	0.321637426900585	0.0540540540540539	0.136363636363636	0.243589743589744	0.170940170940171	0.455357142857143	0.222222222222222	0.329787234042553	0.402597402597403	0.125925925925926	0	0.274193548387097	0.292397660818713	0.148760330578512	0.231292517006803
0.0989583333333334	0.30327868852459	0	0.258741258741259	1	0.638655462184874	0.181506849315069	0	0.673202614379085	0.140625	0	0.724409448818898	0.177631578947368	0.304635761589404	0.646551724137931	0.324675324675325	0.546961325966851	0.350649350649351	0.626666666666667	0.170542635658915	0.6125	0.0185185185185185	0.236842105263158	0.614285714285714	0.233870967741935	0.308724832214765	0.116788321167883	0.431472081218274	0.15702479338843	0.373134328358209	0	0.623931623931624	0.675496688741722	0.347826086956522	0.638461538461538
0.108571428571429	0.448979591836735	0	0.263565891472868	0.638655462184874	1	0.163120567375887	0	0.572368421052632	0.172727272727273	0	0.697478991596639	0.246153846153846	0.395348837209302	0.933333333333333	0.375	0.485875706214689	0.43609022556391	0.609929078014184	0.165217391304348	0.515723270440252	0.0333333333333334	0.274038461538462	0.645669291338583	0.273127753303965	0.401574803149606	0.12396694214876	0.424731182795699	0.23	0.439655172413793	0	0.840425531914894	0.562913907284768	0.344036697247706	0.675213675213675
0.392712550607287	0.145098039215686	0	0.208494208494209	0.181506849315069	0.163120567375887	1	0	0.254838709677419	0.134146341463415	0.0165289256198347	0.217993079584775	0.223529411764706	0.195652173913044	0.169675090252708	0.257462686567164	0.323717948717949	0.296577946768061	0.244224422442244	0.149797570850203	0.257234726688103	0.0125	0.498194945848375	0.259649122807018	0.602189781021898	0.197080291970803	0.16734693877551	0.387959866220736	0.114285714285714	0.219230769230769	0	0.157706093189964	0.245161290322581	0.457236842105263	0.21830985915493
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.118421052631579	0.301282051282051	0	0.309941520467836	0.673202614379085	0.572368421052632	0.254838709677419	0	1	0.172839506172839	0	0.753333333333333	0.274285714285714	0.409356725146199	0.566666666666667	0.347826086956522	0.696335078534031	0.340425531914894	0.92	0.25	0.589473684210526	0.0198675496688743	0.298804780876494	0.534090909090909	0.310861423220974	0.414201183431953	0.106741573033708	0.559808612440191	0.202614379084967	0.288135593220339	0	0.529411764705882	0.928571428571429	0.410358565737052	0.58641975308642
0.141732283464567	0.309859154929577	0	0.295454545454545	0.140625	0.172727272727273	0.134146341463415	0	0.172839506172839	1	0.119047619047619	0.176923076923077	0.329411764705882	0.247619047619048	0.157407407407407	0.210526315789474	0.16304347826087	0.163934426229508	0.186666666666667	0.349206349206349	0.163636363636364	0.0476190476190477	0.119170984455959	0.134751773049645	0.142857142857143	0.252427184466019	0.359375	0.186813186813187	0.39622641509434	0.134615384615385	0.025	0.148148148148148	0.176100628930818	0.119266055045872	0.130769230769231
